project_id,mp_id,state,constituency,allocated_amount,work_type,location_id,project_description,estimated_cost,sanctioned_amount,baseline_expenditure,expenditure,payment_count,start_date,expected_completion,actual_completion,status,physical_progress_pct,financial_progress_pct,is_injected_anomaly,anomaly_type,anomaly_severity,severity_score,duplicate_group_id,project_remaining_balance,expenditure_delta,mp_allocation_breach_cause,mp_remaining_allocation
PRJ_007160,MPID_0398,Tamil Nadu,DINDIGUL,147000000.0,water_supply,LOC_MPID_0398_8,Installation of water supply at LOC_MPID_0398_8,3464538.41,3077892.94,2996619.91,2996619.91,3,2026-01-16,2026-07-17,2026-08-24,completed,100.0,97.36,0,none,NONE,0,none,81273.03,0.0,NONE,76153649.32
PRJ_007161,MPID_0398,Tamil Nadu,DINDIGUL,147000000.0,school,LOC_MPID_0398_7,Additional classrooms for school at LOC_MPID_0398_7,3026059.81,2931423.13,2894434.22,2894434.22,3,2024-08-22,2025-02-04,2025-03-12,completed,100.0,98.74,0,none,NONE,0,none,36988.91,0.0,NONE,76153649.32
PRJ_007162,MPID_0398,Tamil Nadu,DINDIGUL,147000000.0,road,LOC_MPID_0398_67,Construction of road at LOC_MPID_0398_67,11547018.86,10051014.82,0.0,0.0,0,2026-07-30,2027-01-27,,sanctioned,0.0,0.0,0,none,NONE,0,none,10051014.82,0.0,NONE,76153649.32
PRJ_007163,MPID_0399,Karnataka,BIDAR,147000000.0,drainage,LOC_MPID_0399_40,Construction of drain at drainage at LOC_MPID_0399_40,3298518.91,3111055.29,3053404.21,3053404.21,6,2024-12-11,2025-03-03,2025-03-12,completed,100.0,98.15,0,none,NONE,0,none,57651.08,0.0,NONE,52026020.06
PRJ_007164,MPID_0399,Karnataka,BIDAR,147000000.0,road,LOC_MPID_0399_43,Widening of road at LOC_MPID_0399_43,11253941.56,9839759.3,9783371.75,9783371.75,3,2025-08-01,2026-06-19,2026-07-11,completed,100.0,99.43,0,none,NONE,0,none,56387.55,0.0,NONE,52026020.06
PRJ_007165,MPID_0399,Karnataka,BIDAR,147000000.0,water_supply,LOC_MPID_0399_70,Installation of water supply at LOC_MPID_0399_70,1881721.39,1742615.79,1699171.91,1699171.91,3,2024-04-08,2024-09-24,2024-09-10,completed,100.0,97.51,0,none,NONE,0,none,43443.88,0.0,NONE,52026020.06
PRJ_007166,MPID_0399,Karnataka,BIDAR,147000000.0,drainage,LOC_MPID_0399_80,Construction of drain at drainage at LOC_MPID_0399_80,899388.98,875226.41,407373.4,407373.4,2,2026-07-09,2026-09-13,,in_progress,44.47,46.54,0,none,NONE,0,none,467853.01,0.0,NONE,52026020.06
PRJ_007167,MPID_0399,Karnataka,BIDAR,147000000.0,drainage,LOC_MPID_0399_91,Construction of drain at drainage at LOC_MPID_0399_91,3037019.58,2811421.25,2709121.21,2709121.21,3,2025-01-06,2025-05-27,2025-06-29,completed,100.0,96.36,0,none,NONE,0,none,102300.04,0.0,NONE,52026020.06
PRJ_007168,MPID_0399,Karnataka,BIDAR,147000000.0,road,LOC_MPID_0399_55,Construction of road at LOC_MPID_0399_55,5861115.48,5235419.09,5016549.5,5016549.5,3,2023-08-28,2024-06-27,2024-07-30,completed,100.0,95.82,0,none,NONE,0,none,218869.59,0.0,NONE,52026020.06
PRJ_007169,MPID_0399,Karnataka,BIDAR,147000000.0,community_hall,LOC_MPID_0399_51,Construction of community hall at LOC_MPID_0399_51,5388454.55,4723055.87,4723055.87,4723055.87,3,2026-02-11,2026-10-25,,in_progress,100.0,100.0,0,none,NONE,0,none,0.0,0.0,NONE,52026020.06
PRJ_007170,MPID_0399,Karnataka,BIDAR,147000000.0,community_hall,LOC_MPID_0399_4,Construction of community hall at LOC_MPID_0399_4,3507549.52,3485828.96,3417528.8,3417528.8,6,2025-11-02,2026-04-06,2026-05-10,completed,100.0,98.04,0,none,NONE,0,none,68300.16,0.0,NONE,52026020.06
PRJ_007171,MPID_0399,Karnataka,BIDAR,147000000.0,community_hall,LOC_MPID_0399_67,Construction of community hall at LOC_MPID_0399_67,5080124.26,4937333.65,4867577.06,4867577.06,5,2023-12-10,2024-07-06,2024-08-28,completed,100.0,98.59,0,none,NONE,0,none,69756.59,0.0,NONE,52026020.06
PRJ_007172,MPID_0399,Karnataka,BIDAR,147000000.0,water_supply,LOC_MPID_0399_39,Laying pipelines for water supply at LOC_MPID_0399_39,2012052.6,1997619.72,1247419.75,1247419.75,3,2026-05-21,2026-11-16,,in_progress,64.27,62.45,0,none,NONE,0,none,750199.97,0.0,NONE,52026020.06
PRJ_007173,MPID_0399,Karnataka,BIDAR,147000000.0,road,LOC_MPID_0399_99,Repair of road at LOC_MPID_0399_99,23196918.07,21379181.38,20752289.82,20752289.82,6,2025-03-06,2025-09-03,2025-09-11,completed,100.0,97.07,0,none,NONE,0,none,626891.56,0.0,NONE,52026020.06
PRJ_007174,MPID_0399,Karnataka,BIDAR,147000000.0,water_supply,LOC_MPID_0399_10,Installation of water supply at LOC_MPID_0399_10,2826226.92,2793779.41,2785276.74,2785276.74,3,2025-05-30,2025-09-01,2025-10-21,completed,100.0,99.7,0,none,NONE,0,none,8502.67,0.0,NONE,52026020.06
PRJ_007175,MPID_0399,Karnataka,BIDAR,147000000.0,water_supply,LOC_MPID_0399_28,Installation of water supply at LOC_MPID_0399_28,6506996.98,5846110.14,5613172.95,5613172.95,5,2024-09-05,2024-12-05,2025-01-09,completed,100.0,96.02,0,none,NONE,0,none,232937.19,0.0,NONE,52026020.06
PRJ_007176,MPID_0399,Karnataka,BIDAR,147000000.0,community_hall,LOC_MPID_0399_64,Construction of community hall at LOC_MPID_0399_64,6614842.45,6348297.25,0.0,0.0,0,2026-08-10,2027-05-11,,sanctioned,0.0,0.0,0,none,NONE,0,none,6348297.25,0.0,NONE,52026020.06
PRJ_007177,MPID_0399,Karnataka,BIDAR,147000000.0,community_hall,LOC_MPID_0399_80,Upgradation of community hall at LOC_MPID_0399_80,10412926.95,10406797.32,2987190.87,2987190.87,1,2026-07-13,2026-12-15,,in_progress,26.82,28.7,0,none,NONE,0,none,7419606.45,0.0,NONE,52026020.06
PRJ_007178,MPID_0399,Karnataka,BIDAR,147000000.0,community_hall,LOC_MPID_0399_72,Construction of community hall at LOC_MPID_0399_72,6084927.69,5315595.73,1784477.84,1784477.84,1,2026-02-18,2026-12-26,,in_progress,45.59,33.57,0,none,NONE,0,none,3531117.89,0.0,NONE,52026020.06
PRJ_007179,MPID_0399,Karnataka,BIDAR,147000000.0,road,LOC_MPID_0399_18,Widening of road at LOC_MPID_0399_18,14513067.21,13462398.33,11431033.75,11431033.75,4,2025-09-18,2026-10-19,,in_progress,91.17,84.91,0,none,NONE,0,none,2031364.58,0.0,NONE,52026020.06
PRJ_007180,MPID_0399,Karnataka,BIDAR,147000000.0,road,LOC_MPID_0399_30,Repair of road at LOC_MPID_0399_30,12110158.37,11482896.58,11099570.06,11099570.06,3,2023-07-12,2024-08-03,2024-08-28,completed,100.0,96.66,0,none,NONE,0,none,383326.52,0.0,NONE,52026020.06
PRJ_007181,MPID_0399,Karnataka,BIDAR,147000000.0,community_hall,LOC_MPID_0399_83,Construction of community hall at LOC_MPID_0399_83,12220332.37,12108444.28,1596394.45,1596394.45,1,2026-06-02,2027-04-11,,in_progress,20.02,13.18,0,none,NONE,0,none,10512049.83,0.0,NONE,52026020.06
PRJ_007182,MPID_0400,Meghalaya,TURA,147000000.0,community_hall,LOC_MPID_0400_52,Upgradation of community hall at LOC_MPID_0400_52,10221937.77,9051640.93,8611869.71,8611869.71,3,2024-09-04,2025-04-21,2025-04-13,completed,100.0,95.14,0,none,NONE,0,none,439771.22,0.0,NONE,29818303.22
PRJ_007183,MPID_0400,Meghalaya,TURA,147000000.0,drainage,LOC_MPID_0400_66,Covering of drainage in drainage at LOC_MPID_0400_66,5964917.71,5673869.41,5673434.6,5673434.6,5,2025-03-14,2025-07-13,2025-07-09,completed,100.0,99.99,0,none,NONE,0,none,434.81,0.0,NONE,29818303.22
PRJ_007184,MPID_0400,Meghalaya,TURA,147000000.0,drainage,LOC_MPID_0400_85,Construction of drain at drainage at LOC_MPID_0400_85,5746158.05,5559795.86,5383788.02,5383788.02,3,2025-09-05,2025-12-26,2026-01-30,completed,100.0,96.83,0,none,NONE,0,none,176007.84,0.0,NONE,29818303.22
PRJ_007185,MPID_0400,Meghalaya,TURA,147000000.0,drainage,LOC_MPID_0400_70,Covering of drainage in drainage at LOC_MPID_0400_70,3852363.17,3826484.03,3712043.72,3712043.72,3,2026-03-25,2026-05-27,2026-06-26,completed,100.0,97.01,0,none,NONE,0,none,114440.31,0.0,NONE,29818303.22
PRJ_007186,MPID_0400,Meghalaya,TURA,147000000.0,community_hall,LOC_MPID_0400_100,Construction of community hall at LOC_MPID_0400_100,37052442.06,33321026.79,32211994.29,32211994.29,3,2024-11-14,2025-07-09,2025-07-11,completed,100.0,96.67,0,none,NONE,0,none,1109032.5,0.0,NONE,29818303.22
PRJ_007187,MPID_0400,Meghalaya,TURA,147000000.0,school,LOC_MPID_0400_76,Additional classrooms for school at LOC_MPID_0400_76,6846838.06,6529663.7,6265010.5,6265010.5,3,2024-11-30,2025-06-15,2025-07-20,completed,100.0,95.95,0,none,NONE,0,none,264653.2,0.0,NONE,29818303.22
PRJ_007188,MPID_0400,Meghalaya,TURA,147000000.0,school,LOC_MPID_0400_56,Boundary wall for school at LOC_MPID_0400_56,4915649.66,4909589.19,4706375.26,4706375.26,5,2023-12-10,2024-09-16,2024-10-31,completed,100.0,95.86,0,none,NONE,0,none,203213.93,0.0,NONE,29818303.22
PRJ_007189,MPID_0400,Meghalaya,TURA,147000000.0,water_supply,LOC_MPID_0400_2,Installation of water supply at LOC_MPID_0400_2,14073001.83,12758904.54,8273155.13,8273155.13,2,2026-05-04,2026-09-28,,in_progress,70.98,64.84,0,none,NONE,0,none,4485749.41,0.0,NONE,29818303.22
PRJ_007190,MPID_0400,Meghalaya,TURA,147000000.0,drainage,LOC_MPID_0400_51,Construction of drain at drainage at LOC_MPID_0400_51,2348246.1,2250084.48,1050550.45,1050550.45,1,2026-06-14,2026-10-02,,in_progress,49.33,46.69,0,none,NONE,0,none,1199534.03,0.0,NONE,29818303.22
PRJ_007191,MPID_0400,Meghalaya,TURA,147000000.0,drainage,LOC_MPID_0400_22,Construction of drain at drainage at LOC_MPID_0400_22,7145463.53,7093495.57,6896568.94,6896568.94,4,2024-06-29,2024-11-06,2025-01-02,completed,100.0,97.22,0,none,NONE,0,none,196926.63,0.0,NONE,29818303.22
PRJ_007192,MPID_0400,Meghalaya,TURA,147000000.0,water_supply,LOC_MPID_0400_87,Installation of water supply at LOC_MPID_0400_87,4330616.96,4324028.57,2161260.1,2161260.1,2,2026-06-18,2026-11-14,,in_progress,44.92,49.98,0,none,NONE,0,none,2162768.47,0.0,NONE,29818303.22
PRJ_007193,MPID_0400,Meghalaya,TURA,147000000.0,drainage,LOC_MPID_0400_75,Construction of drain at drainage at LOC_MPID_0400_75,9162044.12,9100630.53,8934791.61,8934791.61,5,2025-04-23,2025-10-03,2025-11-24,completed,100.0,98.18,0,none,NONE,0,none,165838.92,0.0,NONE,29818303.22
PRJ_007194,MPID_0400,Meghalaya,TURA,147000000.0,road,LOC_MPID_0400_69,Construction of road at LOC_MPID_0400_69,16849047.35,16273186.18,0.0,0.0,0,2026-08-14,2027-04-20,,sanctioned,0.0,0.0,0,none,NONE,0,none,16273186.18,0.0,NONE,29818303.22
PRJ_007195,MPID_0400,Meghalaya,TURA,147000000.0,water_supply,LOC_MPID_0400_44,Laying pipelines for water supply at LOC_MPID_0400_44,5192758.14,5063562.05,5006164.41,5006164.41,5,2024-12-05,2025-05-05,2025-05-04,completed,100.0,98.87,0,none,NONE,0,none,57397.64,0.0,NONE,29818303.22
PRJ_007196,MPID_0400,Meghalaya,TURA,147000000.0,drainage,LOC_MPID_0400_56,Covering of drainage in drainage at LOC_MPID_0400_56,6977334.65,6291592.17,5983516.52,5983516.52,4,2024-11-18,2025-04-04,2025-05-02,completed,100.0,95.1,0,none,NONE,0,none,308075.65,0.0,NONE,29818303.22
PRJ_007197,MPID_0400,Meghalaya,TURA,147000000.0,water_supply,LOC_MPID_0400_38,Installation of water supply at LOC_MPID_0400_38,13125456.14,12801330.05,12311173.52,12311173.52,3,2025-09-06,2026-02-13,2026-04-05,completed,100.0,96.17,0,none,NONE,0,none,490156.53,0.0,NONE,29818303.22
PRJ_007198,MPID_0401,Odisha,PURI,147000000.0,water_supply,LOC_MPID_0401_48,Installation of water supply at LOC_MPID_0401_48,3685575.12,3354063.41,454440.03,454440.03,1,2026-07-22,2026-11-29,,in_progress,4.58,13.55,0,none,NONE,0,none,2899623.38,0.0,NONE,66251543.46
PRJ_007199,MPID_0401,Odisha,PURI,147000000.0,community_hall,LOC_MPID_0401_10,Upgradation of community hall at LOC_MPID_0401_10,3990060.71,3681714.06,2874383.81,2874383.81,4,2026-04-18,2026-09-16,,in_progress,100.0,78.07,0,none,NONE,0,none,807330.25,0.0,NONE,66251543.46
PRJ_007200,MPID_0401,Odisha,PURI,147000000.0,road,LOC_MPID_0401_57,Construction of road at LOC_MPID_0401_57,8988938.15,8964551.7,5240310.82,5240310.82,2,2026-02-07,2027-02-20,,in_progress,57.94,58.46,0,none,NONE,0,none,3724240.88,0.0,NONE,66251543.46
PRJ_007201,MPID_0401,Odisha,PURI,147000000.0,water_supply,LOC_MPID_0401_62,Installation of water supply at LOC_MPID_0401_62,7275930.63,6735462.53,6670942.07,6670942.07,5,2026-01-02,2026-06-14,2026-06-11,completed,100.0,99.04,0,none,NONE,0,none,64520.46,0.0,NONE,66251543.46
PRJ_007202,MPID_0401,Odisha,PURI,147000000.0,community_hall,LOC_MPID_0401_76,Upgradation of community hall at LOC_MPID_0401_76,4517229.85,4258963.08,1959978.12,1959978.12,1,2026-01-04,2026-12-12,,in_progress,54.53,46.02,0,none,NONE,0,none,2298984.96,0.0,NONE,66251543.46
PRJ_007203,MPID_0401,Odisha,PURI,147000000.0,road,LOC_MPID_0401_45,Construction of road at LOC_MPID_0401_45,5577957.77,4947559.96,4703390.89,4703390.89,3,2025-04-24,2026-06-03,2026-05-28,completed,100.0,95.06,0,none,NONE,0,none,244169.07,0.0,NONE,66251543.46
PRJ_007204,MPID_0401,Odisha,PURI,147000000.0,water_supply,LOC_MPID_0401_40,Laying pipelines for water supply at LOC_MPID_0401_40,748170.49,736159.52,56051.97,56051.97,1,2026-07-22,2026-10-25,,in_progress,29.44,7.61,0,none,NONE,0,none,680107.55,0.0,NONE,66251543.46
PRJ_007205,MPID_0401,Odisha,PURI,147000000.0,school,LOC_MPID_0401_84,Boundary wall for school at LOC_MPID_0401_84,4393514.32,4000724.09,623748.68,623748.68,1,2026-07-03,2027-06-16,,in_progress,17.01,15.59,0,none,NONE,0,none,3376975.41,0.0,NONE,66251543.46
PRJ_007206,MPID_0401,Odisha,PURI,147000000.0,road,LOC_MPID_0401_1,Widening of road at LOC_MPID_0401_1,3476729.41,3117201.18,779395.33,779395.33,1,2026-05-19,2027-02-17,,in_progress,28.61,25.0,0,none,NONE,0,none,2337805.85,0.0,NONE,66251543.46
PRJ_007207,MPID_0401,Odisha,PURI,147000000.0,community_hall,LOC_MPID_0401_35,Construction of community hall at LOC_MPID_0401_35,3714550.38,3248257.92,3166239.26,3166239.26,4,2024-09-13,2025-05-24,2025-07-14,completed,100.0,97.47,0,none,NONE,0,none,82018.66,0.0,NONE,66251543.46
PRJ_007208,MPID_0401,Odisha,PURI,147000000.0,road,LOC_MPID_0401_63,Repair of road at LOC_MPID_0401_63,10898452.28,10596304.9,10521257.08,10521257.08,3,2025-05-14,2026-07-05,2026-08-24,completed,100.0,99.29,0,none,NONE,0,none,75047.82,0.0,NONE,66251543.46
PRJ_007209,MPID_0401,Odisha,PURI,147000000.0,road,LOC_MPID_0401_30,Widening of road at LOC_MPID_0401_30,8566954.76,8016531.5,7669156.65,7669156.65,3,2023-12-18,2024-06-23,2024-06-21,completed,100.0,95.67,0,none,NONE,0,none,347374.85,0.0,NONE,66251543.46
PRJ_007210,MPID_0401,Odisha,PURI,147000000.0,community_hall,LOC_MPID_0401_76,Construction of community hall at LOC_MPID_0401_76,5377816.96,5134398.09,1718905.54,1718905.54,2,2026-07-10,2026-11-11,,in_progress,13.94,33.48,0,none,NONE,0,none,3415492.55,0.0,NONE,66251543.46
PRJ_007211,MPID_0401,Odisha,PURI,147000000.0,school,LOC_MPID_0401_14,Additional classrooms for school at LOC_MPID_0401_14,1822550.34,1697474.27,991216.07,991216.07,2,2026-02-13,2026-10-08,,in_progress,74.9,58.39,0,none,NONE,0,none,706258.2,0.0,NONE,66251543.46
PRJ_007212,MPID_0401,Odisha,PURI,147000000.0,road,LOC_MPID_0401_2,Construction of road at LOC_MPID_0401_2,1792172.64,1685301.51,825102.49,825102.49,1,2026-01-06,2027-03-21,,in_progress,39.74,48.96,0,none,NONE,0,none,860199.02,0.0,NONE,66251543.46
PRJ_007213,MPID_0401,Odisha,PURI,147000000.0,community_hall,LOC_MPID_0401_81,Construction of community hall at LOC_MPID_0401_81,2604295.79,2536007.51,78121.05,78121.05,1,2026-05-16,2027-01-17,,in_progress,21.01,3.08,0,none,NONE,0,none,2457886.46,0.0,NONE,66251543.46
PRJ_007214,MPID_0401,Odisha,PURI,147000000.0,road,LOC_MPID_0401_22,Widening of road at LOC_MPID_0401_22,2119309.47,1911009.84,1906577.13,1906577.13,3,2024-12-30,2025-07-09,2025-09-03,completed,100.0,99.77,0,none,NONE,0,none,4432.71,0.0,NONE,66251543.46
PRJ_007215,MPID_0401,Odisha,PURI,147000000.0,drainage,LOC_MPID_0401_45,Construction of drain at drainage at LOC_MPID_0401_45,4208700.22,3682912.17,3665438.72,3665438.72,4,2025-12-19,2026-03-12,2026-03-21,completed,100.0,99.53,0,none,NONE,0,none,17473.45,0.0,NONE,66251543.46
PRJ_007216,MPID_0401,Odisha,PURI,147000000.0,school,LOC_MPID_0401_25,Boundary wall for school at LOC_MPID_0401_25,3687250.92,3602408.89,3464794.45,3464794.45,5,2025-03-23,2026-01-21,2026-01-16,completed,100.0,96.18,0,none,NONE,0,none,137614.44,0.0,NONE,66251543.46
PRJ_007217,MPID_0401,Odisha,PURI,147000000.0,drainage,LOC_MPID_0401_82,Construction of drain at drainage at LOC_MPID_0401_82,6200165.43,5826864.11,5699973.1,5699973.1,3,2025-11-16,2026-03-05,2026-02-18,completed,100.0,97.82,0,none,NONE,0,none,126891.01,0.0,NONE,66251543.46
PRJ_007218,MPID_0401,Odisha,PURI,147000000.0,road,LOC_MPID_0401_2,Repair of road at LOC_MPID_0401_2,8046875.15,7444333.53,616322.38,616322.38,1,2026-07-20,2027-04-26,,in_progress,8.07,8.28,0,none,NONE,0,none,6828011.15,0.0,NONE,66251543.46
PRJ_007219,MPID_0401,Odisha,PURI,147000000.0,school,LOC_MPID_0401_18,Boundary wall for school at LOC_MPID_0401_18,9278179.66,8564893.67,8511353.32,8511353.32,4,2025-03-15,2026-03-01,2026-03-30,completed,100.0,99.37,0,none,NONE,0,none,53540.35,0.0,NONE,66251543.46
PRJ_007220,MPID_0401,Odisha,PURI,147000000.0,community_hall,LOC_MPID_0401_84,Upgradation of community hall at LOC_MPID_0401_84,5334829.92,5001095.3,4971849.04,4971849.04,4,2025-06-30,2025-12-02,2026-01-24,completed,100.0,99.42,0,none,NONE,0,none,29246.26,0.0,NONE,66251543.46
PRJ_007221,MPID_0401,Odisha,PURI,147000000.0,drainage,LOC_MPID_0401_58,Covering of drainage in drainage at LOC_MPID_0401_58,4262664.27,3730401.52,3579508.54,3579508.54,4,2025-01-31,2025-05-01,2025-05-17,completed,100.0,95.96,0,none,NONE,0,none,150892.98,0.0,NONE,66251543.46
PRJ_007222,MPID_0401,Odisha,PURI,147000000.0,school,LOC_MPID_0401_4,Boundary wall for school at LOC_MPID_0401_4,3614041.92,3194976.41,0.0,0.0,0,2026-07-27,2027-04-29,,sanctioned,0.0,0.0,0,none,NONE,0,none,3194976.41,0.0,NONE,66251543.46
PRJ_007223,MPID_0402,Uttar Pradesh,BALLIA,180420041.4,school,LOC_MPID_0402_89,Additional classrooms for school at LOC_MPID_0402_89,12201230.9,10994845.15,10465672.45,10465672.45,3,2023-11-15,2024-11-05,2024-11-20,completed,100.0,95.19,0,none,NONE,0,none,529172.7,0.0,NONE,60291045.3
PRJ_007224,MPID_0402,Uttar Pradesh,BALLIA,180420041.4,community_hall,LOC_MPID_0402_40,Upgradation of community hall at LOC_MPID_0402_40,7888818.29,7246285.2,7020313.25,7020313.25,3,2023-10-18,2024-10-14,2024-12-09,completed,100.0,96.88,0,none,NONE,0,none,225971.95,0.0,NONE,60291045.3
PRJ_007225,MPID_0402,Uttar Pradesh,BALLIA,180420041.4,drainage,LOC_MPID_0402_48,Covering of drainage in drainage at LOC_MPID_0402_48,6760736.48,6465327.59,6230494.32,6230494.32,5,2024-01-26,2024-06-20,2024-08-02,completed,100.0,96.37,0,none,NONE,0,none,234833.27,0.0,NONE,60291045.3
PRJ_007226,MPID_0402,Uttar Pradesh,BALLIA,180420041.4,road,LOC_MPID_0402_33,Construction of road at LOC_MPID_0402_33,8170493.54,7959987.19,7809246.08,7809246.08,4,2024-02-07,2025-02-15,2025-03-30,completed,100.0,98.11,0,none,NONE,0,none,150741.11,0.0,NONE,60291045.3
PRJ_007227,MPID_0402,Uttar Pradesh,BALLIA,180420041.4,drainage,LOC_MPID_0402_27,Covering of drainage in drainage at LOC_MPID_0402_27,1246931.94,1184530.81,1171066.77,1171066.77,3,2025-05-28,2025-10-17,2025-10-29,completed,100.0,98.86,0,none,NONE,0,none,13464.04,0.0,NONE,60291045.3
PRJ_007228,MPID_0402,Uttar Pradesh,BALLIA,180420041.4,school,LOC_MPID_0402_48,Additional classrooms for school at LOC_MPID_0402_48,12544008.14,11408102.72,10999265.63,10999265.63,4,2025-02-17,2025-09-20,2025-09-08,completed,100.0,96.42,0,none,NONE,0,none,408837.09,0.0,NONE,60291045.3
PRJ_007229,MPID_0402,Uttar Pradesh,BALLIA,180420041.4,school,LOC_MPID_0402_36,Boundary wall for school at LOC_MPID_0402_36,3959954.08,3635294.68,3461553.08,3461553.08,5,2025-12-18,2026-10-31,,in_progress,91.67,95.22,0,none,NONE,0,none,173741.6,0.0,NONE,60291045.3
PRJ_007230,MPID_0402,Uttar Pradesh,BALLIA,180420041.4,drainage,LOC_MPID_0402_71,Covering of drainage in drainage at LOC_MPID_0402_71,3291495.12,3128162.15,2991071.62,2991071.62,4,2024-12-01,2025-03-16,2025-03-21,completed,100.0,95.62,0,none,NONE,0,none,137090.53,0.0,NONE,60291045.3
PRJ_007231,MPID_0402,Uttar Pradesh,BALLIA,180420041.4,drainage,LOC_MPID_0402_86,Covering of drainage in drainage at LOC_MPID_0402_86,2914125.82,2864922.58,2761980.84,2761980.84,3,2025-10-01,2026-02-02,2026-02-19,completed,100.0,96.41,0,none,NONE,0,none,102941.74,0.0,NONE,60291045.3
PRJ_007232,MPID_0402,Uttar Pradesh,BALLIA,180420041.4,school,LOC_MPID_0402_72,Additional classrooms for school at LOC_MPID_0402_72,9026404.91,8464789.38,8104840.42,8104840.42,4,2024-10-13,2025-08-28,2025-10-17,completed,100.0,95.75,0,none,NONE,0,none,359948.96,0.0,NONE,60291045.3
PRJ_007233,MPID_0402,Uttar Pradesh,BALLIA,180420041.4,community_hall,LOC_MPID_0402_55,Construction of community hall at LOC_MPID_0402_55,7944504.14,7891123.42,7891123.42,7891123.42,3,2025-12-24,2026-11-27,,in_progress,89.95,100.0,0,none,NONE,0,none,0.0,0.0,NONE,60291045.3
PRJ_007234,MPID_0402,Uttar Pradesh,BALLIA,180420041.4,drainage,LOC_MPID_0402_64,Construction of drain at drainage at LOC_MPID_0402_64,3137587.7,3104542.4,3006660.21,3006660.21,3,2025-03-26,2025-07-19,2025-08-06,completed,100.0,96.85,0,none,NONE,0,none,97882.19,0.0,NONE,60291045.3
PRJ_007235,MPID_0402,Uttar Pradesh,BALLIA,180420041.4,water_supply,LOC_MPID_0402_67,Laying pipelines for water supply at LOC_MPID_0402_67,15807231.68,14726227.27,14033903.19,14033903.19,3,2025-11-20,2026-03-20,2026-03-03,completed,100.0,95.3,0,none,NONE,0,none,692324.08,0.0,NONE,60291045.3
PRJ_007236,MPID_0402,Uttar Pradesh,BALLIA,180420041.4,water_supply,LOC_MPID_0402_85,Laying pipelines for water supply at LOC_MPID_0402_85,4629116.09,4512292.52,0.0,0.0,0,2026-08-13,2027-01-10,,sanctioned,0.0,0.0,0,none,NONE,0,none,4512292.52,0.0,NONE,60291045.3
PRJ_007237,MPID_0402,Uttar Pradesh,BALLIA,180420041.4,drainage,LOC_MPID_0402_68,Covering of drainage in drainage at LOC_MPID_0402_68,3208581.17,3090016.64,3070049.9,3070049.9,4,2025-01-21,2025-03-22,2025-05-18,completed,100.0,99.35,0,none,NONE,0,none,19966.74,0.0,NONE,60291045.3
PRJ_007238,MPID_0402,Uttar Pradesh,BALLIA,180420041.4,road,LOC_MPID_0402_38,Construction of road at LOC_MPID_0402_38,19976459.72,18479305.96,18247711.55,18247711.55,4,2023-10-07,2024-06-24,2024-07-26,completed,100.0,98.75,0,none,NONE,0,none,231594.41,0.0,NONE,60291045.3
PRJ_007239,MPID_0402,Uttar Pradesh,BALLIA,180420041.4,school,LOC_MPID_0402_99,Additional classrooms for school at LOC_MPID_0402_99,14920233.64,13297331.66,12864043.37,12864043.37,4,2023-12-16,2024-10-29,2024-11-10,completed,100.0,96.74,0,none,NONE,0,none,433288.29,0.0,NONE,60291045.3
PRJ_007240,MPID_0403,Maharashtra,MUMBAI NORTH EAST,147000000.0,drainage,LOC_MPID_0403_39,Construction of drain at drainage at LOC_MPID_0403_39,1549402.93,1420977.18,1411832.54,1411832.54,5,2024-02-19,2024-08-08,2024-09-12,completed,100.0,99.36,0,none,NONE,0,none,9144.64,0.0,NONE,68854848.34
